index,model,Adherence to Instructions_score,Believable Character Actions_score,Nuanced Characters_score,Consistent Voice / Tone of Writing_score,Imagery and Descriptive Quality_score,Elegant Prose_score,Emotionally Engaging_score,Emotionally Complex_score,Coherent_score,Well-earned Lightness or Darkness_score,Sentences Flow Naturally_score,Overall Reader Engagement_score,Overall Impression_score,Meandering_score,Weak Dialogue_score,Tell-Don't-Show_score,Unsurprising or Uncreative_score,Amateurish_score,Purple Prose_score,Overwrought_score,Incongruent Ending Positivity_score,Unearned Transformations_score
650,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,15.0,14.0,19.0,13.0,16.0,15.5,14.5,3.0,5.0,6.0,4.0,2.0,1.0,1.0,10.0,12.0
651,openrouter/horizon-alpha,18.0,16.5,14.0,17.0,19.0,15.5,13.0,12.0,15.0,10.0,14.0,11.0,10.5,6.0,8.0,7.0,9.0,10.0,11.0,12.0,13.0,14.0
652,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,16.5,15.0,19.0,18.0,18.0,17.0,17.5,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
653,openrouter/horizon-alpha,18.0,17.5,16.0,15.0,19.0,14.0,18.5,17.0,16.5,15.0,13.0,14.0,12.0,6.0,8.0,10.0,12.0,14.0,11.0,13.0,15.0,16.0
654,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,15.5,16.0,14.0,15.0,17.0,16.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
655,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,16.5,19.0,15.0,18.0,17.0,16.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
656,openrouter/horizon-alpha,18.0,17.5,16.0,15.0,19.0,14.0,18.5,17.0,16.5,15.0,13.0,14.0,13.5,8.0,10.0,9.0,7.0,6.0,5.0,4.0,12.0,11.0
657,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,17.0,19.0,16.0,18.0,18.5,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
658,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,17.0,18.0,16.5,18.0,17.5,17.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
659,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,15.0,14.0,18.0,16.0,17.0,15.5,14.0,3.0,2.5,1.5,2.0,1.0,1.0,1.0,1.0,1.0
660,openrouter/horizon-alpha,18.0,17.5,16.0,15.5,18.0,17.0,16.5,15.0,17.0,14.0,16.0,17.0,16.0,3.0,5.0,6.0,4.0,2.0,1.0,1.0,8.0,7.0
661,openrouter/horizon-alpha,18.0,17.5,16.0,15.0,14.5,13.0,12.0,11.0,10.0,9.0,8.5,7.0,6.5,15.0,14.0,13.0,12.0,11.0,10.0,9.0,16.0,15.0
662,openrouter/horizon-alpha,18.0,17.5,16.0,15.0,14.5,13.0,18.0,17.0,16.0,15.0,14.0,17.0,15.5,3.0,5.0,6.0,4.0,2.0,7.0,8.0,9.0,10.0
663,openrouter/horizon-alpha,18.0,19.0,17.5,18.5,19.0,18.0,18.0,17.0,19.0,16.0,18.5,18.0,18.5,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
664,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,16.5,15.0,19.0,14.0,18.0,17.0,16.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
665,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,17.0,19.0,16.0,18.0,18.5,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
666,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,17.0,19.0,16.0,18.0,18.5,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
667,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,15.5,19.0,14.0,18.0,17.0,16.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
668,openrouter/horizon-alpha,18.0,16.5,15.0,17.0,19.0,18.5,14.0,13.0,12.0,10.0,15.0,11.0,10.0,8.0,18.0,16.0,14.0,17.0,15.0,13.0,18.0,16.0
669,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,15.0,14.0,19.5,16.0,18.0,17.0,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
670,openrouter/horizon-alpha,18.0,19.0,17.5,16.5,19.0,18.5,18.0,17.0,18.0,16.0,17.5,18.5,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
671,openrouter/horizon-alpha,18.0,17.5,16.0,19.0,18.5,17.0,18.0,16.5,19.0,15.0,18.0,18.5,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
672,o3,18.0,17.5,16.0,15.5,14.0,13.0,12.0,11.0,10.0,9.0,10.0,8.0,7.5,12.0,14.0,13.0,11.0,10.0,12.0,13.0,15.0,14.0
673,o3,18.0,17.5,19.0,16.0,18.5,17.0,18.0,19.0,18.0,15.0,17.0,18.5,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
674,o3,18.0,17.5,16.0,15.5,19.0,18.5,17.0,16.5,18.0,15.0,17.0,18.0,18.5,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
675,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,19.0,14.0,18.0,17.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
676,o3,18.0,17.5,16.0,15.5,18.5,17.0,18.0,16.5,19.0,15.0,18.0,18.5,18.0,2.0,3.0,2.5,4.0,5.0,3.0,4.0,6.0,5.0
677,o3,18.0,16.5,14.0,17.0,15.5,13.0,12.0,10.0,15.0,11.0,14.0,13.0,12.5,6.0,8.0,7.0,9.0,10.0,11.0,12.0,13.0,14.0
678,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,19.0,14.0,18.0,17.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
679,o3,18.0,17.5,16.0,19.0,18.5,17.0,18.0,15.5,19.0,14.0,18.0,17.0,16.5,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
680,o3,18.0,17.5,16.0,15.0,18.5,17.0,16.5,15.5,18.0,14.0,16.0,17.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
681,o3,18.0,17.5,16.0,15.0,14.5,13.0,12.0,11.0,10.0,9.0,8.5,7.0,6.5,12.0,10.0,11.0,9.0,13.0,10.0,11.0,14.0,13.0
682,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,17.0,14.0,16.0,15.0,14.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
683,o3,18.0,17.5,16.0,15.0,19.0,14.0,18.5,17.0,19.0,16.0,15.5,18.0,17.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
684,o3,18.0,17.5,16.0,15.0,14.0,13.5,12.0,11.0,18.5,16.0,17.0,15.0,14.0,3.0,5.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0
685,o3,19.0,18.5,17.0,16.0,15.5,14.0,18.0,16.5,19.0,17.0,18.0,18.5,18.0,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0
686,o3,18.0,16.5,14.0,17.0,15.5,13.0,12.0,10.0,11.0,13.0,14.0,10.0,9.0,6.0,8.0,7.0,5.0,4.0,3.0,2.0,1.0,1.0
687,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,17.0,14.0,16.0,15.0,15.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
688,o3,18.0,16.5,15.0,17.0,18.5,16.0,14.0,13.0,19.0,12.0,15.5,13.5,14.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
689,o3,18.0,17.5,16.0,19.0,18.5,17.0,18.0,16.5,19.0,15.0,18.0,17.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
690,o3,18.0,17.5,16.0,15.5,18.0,17.0,16.5,15.0,18.0,14.0,17.0,16.0,15.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
691,o3,18.0,17.5,16.0,18.5,17.0,16.5,15.0,14.0,18.0,15.5,17.0,16.0,16.5,3.0,2.5,1.5,2.0,1.0,1.0,1.0,1.0,1.0
692,o3,18.0,17.5,16.0,15.0,14.0,13.5,16.5,15.0,17.0,14.0,16.0,15.5,15.0,3.0,5.0,6.0,4.0,2.0,1.0,1.0,8.0,7.0
693,o3,18.0,16.5,15.0,17.0,19.0,14.0,13.0,12.0,15.5,10.0,11.0,12.0,11.0,8.0,14.0,13.0,12.0,15.0,10.0,16.0,18.0,17.0
694,o3,18.0,14.5,12.0,16.0,15.5,13.0,17.0,10.0,15.0,11.0,14.0,13.5,12.5,6.0,8.0,9.0,7.0,5.0,4.0,3.0,10.0,9.0
695,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.0,15.0,18.0,14.0,17.0,16.5,15.5,3.0,10.0,8.0,12.0,14.0,11.0,13.0,10.0,11.0
696,o3,18.0,17.5,16.0,15.0,19.0,14.0,18.5,17.0,16.5,15.0,13.0,14.0,13.5,3.0,2.5,1.0,1.5,2.0,1.0,1.5,1.0,1.0
697,o3,18.0,17.5,16.0,15.0,19.0,14.0,18.5,17.0,16.5,15.0,13.0,14.0,12.0,6.0,8.0,7.0,9.0,10.0,11.0,12.0,13.0,14.0
698,o3,18.0,17.5,16.0,19.0,18.5,19.5,17.0,15.5,18.0,16.0,17.0,18.0,18.5,2.0,3.0,2.5,4.0,5.0,6.0,7.0,8.0,9.0
699,o3,18.0,17.5,16.0,15.0,18.5,17.0,18.0,16.5,19.0,15.0,18.0,18.5,18.0,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0
700,o3,18.0,16.5,14.0,17.5,15.0,13.0,12.0,10.0,11.0,10.0,14.0,13.0,12.0,6.0,18.0,16.0,15.0,14.0,13.0,12.0,17.0,16.0
701,o3,18.0,16.5,14.0,17.5,19.0,18.5,15.0,13.0,19.0,16.0,18.0,17.0,18.0,2.0,1.5,3.0,4.0,5.0,6.0,7.0,8.0,9.0
702,o3,18.0,17.5,16.0,15.5,19.0,18.5,17.0,16.5,18.0,15.0,16.0,17.5,18.0,2.0,3.0,2.5,4.0,5.0,1.0,1.5,3.0,2.0
703,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,19.0,14.0,18.0,17.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
704,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.0,15.0,18.0,14.0,17.0,16.5,17.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
705,o3,18.0,17.5,19.0,16.0,18.5,17.0,18.0,19.0,18.0,15.0,16.5,18.5,18.0,2.0,3.0,2.5,4.0,5.0,3.0,4.0,5.0,6.0
706,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,19.0,14.0,18.0,18.0,17.5,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0
707,o3,18.0,17.5,16.0,15.5,18.0,16.5,17.0,15.0,18.5,14.0,17.0,16.0,15.5,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0
708,o3,18.0,17.5,16.0,15.5,18.0,16.5,17.0,15.0,19.0,14.0,18.5,18.0,17.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
709,o3,18.0,16.5,14.0,17.0,15.5,13.0,12.0,10.0,15.0,14.0,11.0,13.0,12.5,6.0,8.0,9.0,7.0,5.0,4.0,3.0,10.0,9.0
710,o3,18.0,17.5,16.0,15.5,14.0,13.0,12.0,11.0,18.5,10.0,16.0,15.0,14.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
711,o3,18.0,17.5,16.0,15.5,19.0,18.5,17.0,16.5,18.0,15.0,17.0,16.0,17.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
712,o3,18.0,17.5,16.0,15.0,18.5,16.0,17.0,15.5,19.0,14.0,18.0,18.0,17.0,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0
713,o3,18.0,17.5,16.0,15.0,18.5,16.0,17.0,15.5,14.0,12.0,13.0,11.0,10.0,18.0,16.0,15.0,14.0,13.0,12.0,11.0,19.0,18.0
714,o3,18.0,17.5,16.0,15.0,18.5,17.0,16.5,15.5,19.0,14.0,18.0,17.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
715,o3,18.0,17.5,16.0,15.5,19.0,14.0,18.5,17.0,16.5,15.0,13.0,14.0,13.5,6.0,8.0,7.0,9.0,10.0,11.0,12.0,14.0,13.0
716,o3,18.0,17.5,16.0,15.0,14.0,13.5,12.0,11.0,18.5,10.0,16.0,14.0,13.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
717,o3,18.0,17.5,16.0,19.0,18.5,17.0,18.0,15.5,19.0,16.0,18.0,18.5,18.0,2.0,3.0,2.5,4.0,5.0,3.0,4.0,5.0,6.0
718,o3,18.0,17.5,16.0,15.0,18.5,17.0,16.5,15.5,19.0,14.0,18.0,17.0,16.0,3.0,10.0,8.0,12.0,14.0,11.0,13.0,15.0,16.0
719,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,19.0,14.0,18.0,17.0,16.0,2.0,3.0,2.5,4.0,5.0,6.0,7.0,8.0,9.0
720,o3,18.0,16.5,15.0,17.0,18.5,16.0,14.0,13.0,15.5,12.0,14.5,13.0,12.5,6.0,8.0,7.0,9.0,10.0,11.0,10.0,14.0,13.0
721,o3,18.0,17.5,16.0,15.5,19.0,18.5,17.0,16.5,18.0,15.0,17.0,18.0,18.5,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
722,o3,18.0,17.5,16.0,15.5,18.0,17.0,16.5,15.0,18.0,14.0,17.0,16.0,15.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
723,o3,18.0,17.5,16.0,15.0,18.5,16.0,17.0,15.5,18.0,14.0,17.0,16.5,16.0,3.0,12.0,10.0,11.0,13.0,14.0,12.0,15.0,13.0
724,o3,18.0,17.5,16.0,15.0,14.0,13.5,16.0,15.0,17.0,14.0,15.0,16.5,15.5,3.0,5.0,6.0,4.0,2.0,1.0,1.0,8.0,7.0
725,o3,18.0,17.5,16.0,15.0,14.5,13.0,18.5,17.0,19.0,16.0,15.5,18.0,17.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
726,o3,18.0,16.5,15.0,14.0,13.5,12.0,17.0,15.5,16.0,10.0,11.0,13.0,12.5,8.0,14.0,15.0,10.0,16.0,13.0,12.0,18.0,14.0
727,o3,18.0,17.5,16.0,18.5,19.0,18.0,17.0,16.5,19.0,15.0,18.0,17.5,18.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0
728,o3,18.0,16.5,14.0,17.0,19.0,18.5,15.0,13.0,16.0,12.0,15.5,14.0,13.5,3.0,5.0,6.0,4.0,7.0,8.0,9.0,10.0,11.0
729,o3,18.0,17.5,16.0,15.0,19.0,18.5,17.0,16.5,18.0,15.0,16.0,17.0,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
730,o3,18.0,17.5,16.0,19.0,18.5,17.0,18.0,15.5,16.5,14.0,15.0,17.0,16.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
731,o3,18.0,17.5,16.0,19.0,18.5,17.0,18.0,15.5,19.0,14.0,18.0,17.0,16.5,2.0,3.0,2.5,4.0,5.0,3.0,4.0,6.0,7.0
732,o3,18.0,17.5,16.0,19.0,15.5,14.0,18.5,17.0,16.5,12.0,15.0,14.0,13.0,3.0,2.5,1.0,1.5,2.0,1.0,1.5,1.0,1.0
733,o3,18.0,16.5,14.0,17.0,18.5,16.0,15.0,13.0,19.0,12.0,17.5,14.0,15.5,3.0,10.0,8.0,12.0,14.0,11.0,13.0,16.0,15.0
734,o3,18.0,17.5,19.0,16.0,18.5,17.0,18.0,19.0,19.5,18.0,17.0,19.0,19.5,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,9.0
735,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,19.0,14.0,18.0,17.0,16.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
736,o3,19.0,18.5,17.0,16.0,18.0,17.5,16.5,15.0,19.0,14.0,18.0,18.0,17.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
737,o3,18.0,17.5,19.0,16.0,18.5,17.0,18.0,19.5,18.0,17.0,16.5,18.5,19.0,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0
738,o3,19.0,18.5,17.0,16.0,18.0,17.5,18.0,16.5,19.0,15.0,18.5,19.0,18.0,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0
739,o3,18.0,17.5,16.0,15.0,18.5,17.0,16.5,15.5,14.0,13.0,12.0,11.0,10.0,8.0,9.0,10.0,7.0,6.0,5.0,4.0,12.0,11.0
740,o3,18.0,17.5,16.0,15.5,16.5,14.0,17.0,15.0,18.0,16.0,15.0,17.5,16.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
741,o3,18.0,16.5,14.0,17.0,19.0,15.5,13.0,12.0,15.0,16.0,14.5,13.5,14.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
742,o3,18.0,17.5,16.0,15.5,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,12.0,10.0,11.0,13.0,14.0,15.0,16.0,17.0,18.0
743,o3,18.0,17.5,16.0,19.0,18.5,17.0,18.0,17.0,19.0,16.0,18.0,18.5,18.0,2.0,3.0,2.5,4.0,5.0,3.0,4.0,6.0,5.0
744,o3,18.0,17.5,16.0,19.0,18.5,17.0,18.0,15.5,19.0,16.0,18.0,18.5,17.5,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
745,o3,18.0,17.5,16.0,15.5,18.0,16.5,17.0,15.0,14.0,12.0,13.0,11.0,10.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0
746,o3,18.0,17.5,16.0,15.5,18.0,17.0,16.5,15.0,18.5,14.0,17.0,16.0,15.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
747,o3,18.0,17.5,16.0,15.0,19.0,14.0,18.5,17.0,16.5,15.0,17.0,18.0,16.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
748,o3,18.0,17.5,16.0,15.0,14.0,13.5,12.0,11.0,18.5,17.0,16.0,15.0,14.0,3.0,5.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0
749,o3,18.0,17.5,16.0,15.0,14.5,13.0,12.0,11.0,18.0,16.0,15.5,14.0,13.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
750,o3,18.0,17.5,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,12.0,10.0,11.0,13.0,14.0,15.0,16.0,17.0,18.0
751,o3,18.0,17.5,16.0,15.5,18.5,17.0,18.0,16.5,19.0,15.0,17.0,18.0,17.5,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
752,o3,18.0,17.5,16.0,15.5,19.0,18.5,17.0,16.5,18.0,15.0,16.0,17.0,17.5,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
753,o3,18.0,17.5,16.0,15.5,19.0,18.5,17.0,16.5,18.0,15.0,16.0,17.5,18.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0
754,o3,18.0,17.5,16.0,15.5,18.0,17.0,16.5,15.0,18.0,14.0,17.0,16.0,15.5,3.0,5.0,4.0,2.0,1.0,6.0,7.0,8.0,9.0
755,o3,19.0,18.5,17.0,18.0,19.5,18.0,18.5,17.5,19.0,16.0,18.0,18.0,18.5,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
756,o3,18.0,17.5,16.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,15.0,14.0,13.0,12.0,11.0,10.0,9.0,16.0,15.0
757,o3,18.0,16.5,17.0,15.0,14.0,13.0,18.5,19.0,17.0,12.0,14.0,16.0,15.5,3.0,10.0,8.0,11.0,12.0,9.0,13.0,14.0,10.0
758,o3,18.0,19.0,17.5,16.5,18.5,17.0,18.0,16.0,19.0,15.0,18.0,18.5,18.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,5.0,6.0
759,o3,18.0,16.5,15.0,17.0,19.0,16.0,14.0,13.0,18.5,12.0,15.5,13.5,14.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
760,o3,18.0,16.5,17.0,15.0,19.0,14.0,18.5,16.0,15.5,12.0,13.0,14.0,13.5,6.0,8.0,7.0,9.0,10.0,11.0,12.0,14.0,15.0
761,o3,18.0,17.5,16.0,15.5,18.5,17.0,16.5,15.0,17.0,14.0,16.0,17.0,16.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
762,o3,18.0,16.5,14.0,17.0,19.0,15.5,18.0,16.0,15.0,12.0,13.0,14.0,13.5,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
763,o3,18.0,16.5,15.0,17.0,14.0,13.5,12.0,11.0,15.0,10.0,14.0,13.0,12.0,6.0,8.0,9.0,7.0,5.0,4.0,3.0,10.0,9.0
764,o3,18.0,17.5,16.0,19.0,18.5,17.0,15.0,14.0,19.5,16.0,18.0,17.0,18.0,2.0,1.5,3.0,4.0,5.0,6.0,7.0,8.0,9.0
765,o3,14.0,16.5,17.0,18.0,19.0,18.5,17.5,16.0,15.0,13.0,16.0,15.5,16.0,3.5,5.0,4.0,6.0,7.0,8.0,9.0,10.0,11.0
766,o3,18.0,17.5,16.0,15.0,19.0,14.0,18.5,17.0,16.5,15.0,13.0,14.0,13.5,2.0,1.5,3.0,2.5,1.0,1.0,1.0,2.0,2.0
